,date,frame_idx,idBox,conf,c,xc,yc,time_video,time_video_min,nomClass,line_name
23508,2023-01-24 12:24:32.054001,27520,6807,0.6773246,5,1378,-843,927,15,particular,2
23509,2023-01-24 12:24:32.054001,27520,6807,0.6773246,5,1378,-843,927,15,particular,2
23510,2023-01-24 12:24:32.054001,27520,6807,0.6773246,5,1378,-843,927,15,particular,2
23511,2023-01-24 12:24:32.054001,27520,6807,0.6773246,5,1378,-843,927,15,particular,2
23512,2023-01-24 12:24:32.054001,27520,6807,0.6773246,5,1378,-843,927,15,particular,2
23513,2023-01-24 12:24:32.054001,27520,6807,0.6773246,5,1378,-843,927,15,particular,2
23514,2023-01-24 12:24:32.054013,27520,6808,0.6194976,7,1288,-802,927,15,taxi,5
23515,2023-01-24 12:24:32.054013,27520,6808,0.6194976,7,1288,-802,927,15,taxi,9
23516,2023-01-24 12:24:32.054024,27520,6813,0.5130557,5,929,-716,927,15,particular,0
23517,2023-01-24 12:24:36.184861,27540,6747,0.60715425,5,1325,-762,928,15,particular,1
23518,2023-01-24 12:24:36.184861,27540,6747,0.60715425,5,1325,-762,928,15,particular,4
23519,2023-01-24 12:24:36.184885,27540,6778,0.7188248,5,1096,-893,928,15,particular,5
23520,2023-01-24 12:24:36.184885,27540,6778,0.7188248,5,1096,-893,928,15,particular,9
23521,2023-01-24 12:24:36.184899,27540,6792,0.75575906,5,884,-811,928,15,particular,0
23522,2023-01-24 12:24:36.184912,27540,6801,0.6857522,5,1212,-775,928,15,particular,1
23523,2023-01-24 12:24:36.184912,27540,6801,0.6857522,5,1212,-775,928,15,particular,4
23524,2023-01-24 12:24:36.184912,27540,6801,0.6857522,5,1212,-775,928,15,particular,4
23525,2023-01-24 12:24:36.184912,27540,6801,0.6857522,5,1212,-775,928,15,particular,4
23526,2023-01-24 12:24:36.184912,27540,6801,0.6857522,5,1212,-775,928,15,particular,8
23527,2023-01-24 12:24:36.184923,27540,6808,0.59923667,7,1241,-819,928,15,taxi,5
23528,2023-01-24 12:24:36.184923,27540,6808,0.59923667,7,1241,-819,928,15,taxi,9
23529,2023-01-24 12:24:36.184935,27540,6813,0.73606575,5,914,-734,928,15,particular,0
23530,2023-01-24 12:24:36.184946,27540,6816,0.5514129,5,1468,-712,928,15,particular,1
23531,2023-01-24 12:24:40.615750,27560,6747,0.6888917,5,1283,-773,928,15,particular,1
23532,2023-01-24 12:24:40.615750,27560,6747,0.6888917,5,1283,-773,928,15,particular,4
23533,2023-01-24 12:24:40.615776,27560,6778,0.71595085,5,1035,-926,928,15,particular,5
23534,2023-01-24 12:24:40.615776,27560,6778,0.71595085,5,1035,-926,928,15,particular,9
23535,2023-01-24 12:24:40.615789,27560,6792,0.68940854,5,860,-839,928,15,particular,0
23536,2023-01-24 12:24:40.615801,27560,6801,0.7647945,5,1185,-783,928,15,particular,1
23537,2023-01-24 12:24:40.615801,27560,6801,0.7647945,5,1185,-783,928,15,particular,4
23538,2023-01-24 12:24:40.615801,27560,6801,0.7647945,5,1185,-783,928,15,particular,4
23539,2023-01-24 12:24:40.615801,27560,6801,0.7647945,5,1185,-783,928,15,particular,4
23540,2023-01-24 12:24:40.615801,27560,6801,0.7647945,5,1185,-783,928,15,particular,8
23541,2023-01-24 12:24:40.615813,27560,6807,0.57164425,5,1375,-841,928,15,particular,2
23542,2023-01-24 12:24:40.615813,27560,6807,0.57164425,5,1375,-841,928,15,particular,2
23543,2023-01-24 12:24:40.615813,27560,6807,0.57164425,5,1375,-841,928,15,particular,2
23544,2023-01-24 12:24:40.615813,27560,6807,0.57164425,5,1375,-841,928,15,particular,2
23545,2023-01-24 12:24:40.615813,27560,6807,0.57164425,5,1375,-841,928,15,particular,2
23546,2023-01-24 12:24:40.615813,27560,6807,0.57164425,5,1375,-841,928,15,particular,2
23547,2023-01-24 12:24:40.615825,27560,6808,0.7454985,7,1190,-843,928,15,taxi,5
23548,2023-01-24 12:24:40.615825,27560,6808,0.7454985,7,1190,-843,928,15,taxi,9
23549,2023-01-24 12:24:40.615836,27560,6813,0.6569203,5,888,-754,928,15,particular,0
23551,2023-01-24 12:24:40.615859,27560,6821,0.5381497,5,1020,-814,928,15,particular,4
23552,2023-01-24 12:24:45.454643,27580,6747,0.6644057,5,1247,-782,929,15,particular,1
23553,2023-01-24 12:24:45.454643,27580,6747,0.6644057,5,1247,-782,929,15,particular,4
23554,2023-01-24 12:24:45.454667,27580,6778,0.7127157,5,971,-961,929,15,particular,5
23555,2023-01-24 12:24:45.454667,27580,6778,0.7127157,5,971,-961,929,15,particular,9
23556,2023-01-24 12:24:45.454681,27580,6801,0.60682386,5,1145,-787,929,15,particular,1
23557,2023-01-24 12:24:45.454681,27580,6801,0.60682386,5,1145,-787,929,15,particular,4
23558,2023-01-24 12:24:45.454681,27580,6801,0.60682386,5,1145,-787,929,15,particular,4
23559,2023-01-24 12:24:45.454681,27580,6801,0.60682386,5,1145,-787,929,15,particular,4
23560,2023-01-24 12:24:45.454681,27580,6801,0.60682386,5,1145,-787,929,15,particular,8
23561,2023-01-24 12:24:45.454692,27580,6808,0.7551443,7,1125,-868,929,15,taxi,5
23562,2023-01-24 12:24:45.454692,27580,6808,0.7551443,7,1125,-868,929,15,taxi,9
23564,2023-01-24 12:24:45.454715,27580,6816,0.61597186,5,1390,-733,929,15,particular,1
23565,2023-01-24 12:24:45.454726,27580,6821,0.5779953,5,1009,-813,929,15,particular,4
23568,2023-01-24 12:24:45.454761,27580,6827,0.5530214,5,1044,-824,929,15,particular,4
23569,2023-01-24 12:24:50.104072,27600,6747,0.6790085,5,1215,-787,930,15,particular,1
23570,2023-01-24 12:24:50.104072,27600,6747,0.6790085,5,1215,-787,930,15,particular,4
23571,2023-01-24 12:24:50.104097,27600,6778,0.79823285,5,902,-1001,930,15,particular,5
23572,2023-01-24 12:24:50.104097,27600,6778,0.79823285,5,902,-1001,930,15,particular,9
23573,2023-01-24 12:24:50.104110,27600,6807,0.67322165,5,1374,-844,930,15,particular,2
23574,2023-01-24 12:24:50.104110,27600,6807,0.67322165,5,1374,-844,930,15,particular,2
23575,2023-01-24 12:24:50.104110,27600,6807,0.67322165,5,1374,-844,930,15,particular,2
23576,2023-01-24 12:24:50.104110,27600,6807,0.67322165,5,1374,-844,930,15,particular,2
23577,2023-01-24 12:24:50.104110,27600,6807,0.67322165,5,1374,-844,930,15,particular,2
23578,2023-01-24 12:24:50.104110,27600,6807,0.67322165,5,1374,-844,930,15,particular,2
23579,2023-01-24 12:24:50.104122,27600,6808,0.8634113,7,1063,-895,930,15,taxi,5
23580,2023-01-24 12:24:50.104122,27600,6808,0.8634113,7,1063,-895,930,15,taxi,9
23581,2023-01-24 12:24:50.104134,27600,6821,0.58501524,5,986,-811,930,15,particular,4
23583,2023-01-24 12:24:50.104158,27600,6827,0.5261359,5,1021,-827,930,15,particular,4
23584,2023-01-24 12:24:50.104169,27600,6828,0.7298952,5,785,-913,930,15,particular,6
23585,2023-01-24 12:24:50.104169,27600,6828,0.7298952,5,785,-913,930,15,particular,9
23586,2023-01-24 12:24:50.104181,27600,6830,0.8021731,5,1469,-727,930,15,particular,1
23587,2023-01-24 12:24:50.104181,27600,6830,0.8021731,5,1469,-727,930,15,particular,5
23588,2023-01-24 12:24:50.104181,27600,6830,0.8021731,5,1469,-727,930,15,particular,9
23589,2023-01-24 12:24:54.806818,27620,6747,0.64363056,5,1184,-792,931,15,particular,1
23590,2023-01-24 12:24:54.806818,27620,6747,0.64363056,5,1184,-792,931,15,particular,4
23591,2023-01-24 12:24:54.806844,27620,6778,0.67596835,5,828,-1039,931,15,particular,5
23592,2023-01-24 12:24:54.806844,27620,6778,0.67596835,5,828,-1039,931,15,particular,9
23593,2023-01-24 12:24:54.806858,27620,6801,0.5107887,5,1091,-801,931,15,particular,1
23594,2023-01-24 12:24:54.806858,27620,6801,0.5107887,5,1091,-801,931,15,particular,4
23595,2023-01-24 12:24:54.806858,27620,6801,0.5107887,5,1091,-801,931,15,particular,4
23596,2023-01-24 12:24:54.806858,27620,6801,0.5107887,5,1091,-801,931,15,particular,4
23597,2023-01-24 12:24:54.806858,27620,6801,0.5107887,5,1091,-801,931,15,particular,8
23598,2023-01-24 12:24:54.806870,27620,6807,0.64310235,5,1375,-843,931,15,particular,2
23599,2023-01-24 12:24:54.806870,27620,6807,0.64310235,5,1375,-843,931,15,particular,2
23600,2023-01-24 12:24:54.806870,27620,6807,0.64310235,5,1375,-843,931,15,particular,2
23601,2023-01-24 12:24:54.806870,27620,6807,0.64310235,5,1375,-843,931,15,particular,2
23602,2023-01-24 12:24:54.806870,27620,6807,0.64310235,5,1375,-843,931,15,particular,2
23603,2023-01-24 12:24:54.806870,27620,6807,0.64310235,5,1375,-843,931,15,particular,2
23604,2023-01-24 12:24:54.806882,27620,6808,0.80372185,7,1000,-923,931,15,taxi,5
23605,2023-01-24 12:24:54.806882,27620,6808,0.80372185,7,1000,-923,931,15,taxi,9
23606,2023-01-24 12:24:54.806893,27620,6816,0.5615997,5,1305,-755,931,15,particular,1
23607,2023-01-24 12:24:54.806905,27620,6821,0.7426295,5,952,-814,931,15,particular,4
23609,2023-01-24 12:24:54.806928,27620,6827,0.5723811,5,1001,-830,931,15,particular,4
23610,2023-01-24 12:24:54.806940,27620,6828,0.5884811,5,723,-968,931,15,particular,6
23611,2023-01-24 12:24:54.806940,27620,6828,0.5884811,5,723,-968,931,15,particular,9
23612,2023-01-24 12:24:54.806951,27620,6830,0.72167194,5,1438,-741,931,15,particular,1
23613,2023-01-24 12:24:54.806951,27620,6830,0.72167194,5,1438,-741,931,15,particular,5
23614,2023-01-24 12:24:54.806951,27620,6830,0.72167194,5,1438,-741,931,15,particular,9
23615,2023-01-24 12:24:59.198283,27640,6801,0.5505828,5,1069,-801,931,15,particular,1
23616,2023-01-24 12:24:59.198283,27640,6801,0.5505828,5,1069,-801,931,15,particular,4
23617,2023-01-24 12:24:59.198283,27640,6801,0.5505828,5,1069,-801,931,15,particular,4
23618,2023-01-24 12:24:59.198283,27640,6801,0.5505828,5,1069,-801,931,15,particular,4
23619,2023-01-24 12:24:59.198283,27640,6801,0.5505828,5,1069,-801,931,15,particular,8
23620,2023-01-24 12:24:59.198309,27640,6807,0.60406095,5,1377,-844,931,15,particular,2
23621,2023-01-24 12:24:59.198309,27640,6807,0.60406095,5,1377,-844,931,15,particular,2
23622,2023-01-24 12:24:59.198309,27640,6807,0.60406095,5,1377,-844,931,15,particular,2
23623,2023-01-24 12:24:59.198309,27640,6807,0.60406095,5,1377,-844,931,15,particular,2
23624,2023-01-24 12:24:59.198309,27640,6807,0.60406095,5,1377,-844,931,15,particular,2
23625,2023-01-24 12:24:59.198309,27640,6807,0.60406095,5,1377,-844,931,15,particular,2
23626,2023-01-24 12:24:59.198323,27640,6808,0.76455927,7,935,-953,931,15,taxi,5
23627,2023-01-24 12:24:59.198323,27640,6808,0.76455927,7,935,-953,931,15,taxi,9
23628,2023-01-24 12:24:59.198335,27640,6821,0.6304687,5,906,-814,931,15,particular,4
23630,2023-01-24 12:24:59.198359,27640,6827,0.55287546,5,978,-835,931,15,particular,4
23631,2023-01-24 12:24:59.198371,27640,6828,0.7843481,5,642,-1034,931,15,particular,6
23632,2023-01-24 12:24:59.198371,27640,6828,0.7843481,5,642,-1034,931,15,particular,9
23633,2023-01-24 12:25:03.781871,27660,6747,0.53251415,5,1430,-724,932,15,particular,1
23634,2023-01-24 12:25:03.781871,27660,6747,0.53251415,5,1430,-724,932,15,particular,4
23635,2023-01-24 12:25:03.781895,27660,6801,0.50202274,5,1050,-805,932,15,particular,1
23636,2023-01-24 12:25:03.781895,27660,6801,0.50202274,5,1050,-805,932,15,particular,4
23637,2023-01-24 12:25:03.781895,27660,6801,0.50202274,5,1050,-805,932,15,particular,4
23638,2023-01-24 12:25:03.781895,27660,6801,0.50202274,5,1050,-805,932,15,particular,4
23639,2023-01-24 12:25:03.781895,27660,6801,0.50202274,5,1050,-805,932,15,particular,8
23640,2023-01-24 12:25:03.781904,27660,6807,0.7117247,5,1370,-852,932,15,particular,2
23641,2023-01-24 12:25:03.781904,27660,6807,0.7117247,5,1370,-852,932,15,particular,2
23642,2023-01-24 12:25:03.781904,27660,6807,0.7117247,5,1370,-852,932,15,particular,2
23643,2023-01-24 12:25:03.781904,27660,6807,0.7117247,5,1370,-852,932,15,particular,2
23644,2023-01-24 12:25:03.781904,27660,6807,0.7117247,5,1370,-852,932,15,particular,2
23645,2023-01-24 12:25:03.781904,27660,6807,0.7117247,5,1370,-852,932,15,particular,2
23646,2023-01-24 12:25:03.781916,27660,6808,0.7691194,7,877,-983,932,15,taxi,5
23647,2023-01-24 12:25:03.781916,27660,6808,0.7691194,7,877,-983,932,15,taxi,9
23648,2023-01-24 12:25:03.781929,27660,6821,0.5181645,5,857,-820,932,15,particular,4
23650,2023-01-24 12:25:03.781953,27660,6827,0.693329,5,943,-840,932,15,particular,4
23651,2023-01-24 12:25:03.781965,27660,6830,0.6103331,5,1372,-768,932,15,particular,1
23652,2023-01-24 12:25:03.781965,27660,6830,0.6103331,5,1372,-768,932,15,particular,5
23653,2023-01-24 12:25:03.781965,27660,6830,0.6103331,5,1372,-768,932,15,particular,9
23656,2023-01-24 12:25:08.864920,27680,6808,0.8112323,7,807,-1016,933,15,taxi,5
23657,2023-01-24 12:25:08.864920,27680,6808,0.8112323,7,807,-1016,933,15,taxi,9
23658,2023-01-24 12:25:08.864945,27680,6816,0.5639718,5,1170,-782,933,15,particular,1
23660,2023-01-24 12:25:08.864970,27680,6827,0.8002005,5,894,-843,933,15,particular,4
23661,2023-01-24 12:25:08.864982,27680,6830,0.82785016,5,1333,-785,933,15,particular,1
23662,2023-01-24 12:25:08.864982,27680,6830,0.82785016,5,1333,-785,933,15,particular,5
23663,2023-01-24 12:25:08.864982,27680,6830,0.82785016,5,1333,-785,933,15,particular,9
23665,2023-01-24 12:25:08.864997,27680,6842,0.6823363,5,492,-932,933,15,particular,7
23670,2023-01-24 12:25:15.364385,27700,6747,0.58855915,5,1053,-821,933,15,particular,1
23671,2023-01-24 12:25:15.364385,27700,6747,0.58855915,5,1053,-821,933,15,particular,4
23672,2023-01-24 12:25:15.364423,27700,6801,0.6483335,5,1005,-817,933,15,particular,1
23673,2023-01-24 12:25:15.364423,27700,6801,0.6483335,5,1005,-817,933,15,particular,4
23674,2023-01-24 12:25:15.364423,27700,6801,0.6483335,5,1005,-817,933,15,particular,4
23675,2023-01-24 12:25:15.364423,27700,6801,0.6483335,5,1005,-817,933,15,particular,4
23676,2023-01-24 12:25:15.364423,27700,6801,0.6483335,5,1005,-817,933,15,particular,8
23677,2023-01-24 12:25:15.364446,27700,6807,0.61510026,5,1373,-843,933,15,particular,2
23678,2023-01-24 12:25:15.364446,27700,6807,0.61510026,5,1373,-843,933,15,particular,2
23679,2023-01-24 12:25:15.364446,27700,6807,0.61510026,5,1373,-843,933,15,particular,2
23680,2023-01-24 12:25:15.364446,27700,6807,0.61510026,5,1373,-843,933,15,particular,2
23681,2023-01-24 12:25:15.364446,27700,6807,0.61510026,5,1373,-843,933,15,particular,2
23682,2023-01-24 12:25:15.364446,27700,6807,0.61510026,5,1373,-843,933,15,particular,2
23683,2023-01-24 12:25:15.364469,27700,6808,0.7950314,7,731,-1043,933,15,taxi,5
23684,2023-01-24 12:25:15.364469,27700,6808,0.7950314,7,731,-1043,933,15,taxi,9
23686,2023-01-24 12:25:15.364513,27700,6830,0.75676256,5,1290,-798,933,15,particular,1
23687,2023-01-24 12:25:15.364513,27700,6830,0.75676256,5,1290,-798,933,15,particular,5
23688,2023-01-24 12:25:15.364513,27700,6830,0.75676256,5,1290,-798,933,15,particular,9
23690,2023-01-24 12:25:15.364557,27700,6842,0.804819,5,387,-960,933,15,particular,7
23696,2023-01-24 12:25:21.062274,27720,6747,0.62532973,5,1021,-827,934,15,particular,1
23697,2023-01-24 12:25:21.062274,27720,6747,0.62532973,5,1021,-827,934,15,particular,4
23698,2023-01-24 12:25:21.062300,27720,6801,0.74533904,5,972,-818,934,15,particular,1
23699,2023-01-24 12:25:21.062300,27720,6801,0.74533904,5,972,-818,934,15,particular,4
23700,2023-01-24 12:25:21.062300,27720,6801,0.74533904,5,972,-818,934,15,particular,4
23701,2023-01-24 12:25:21.062300,27720,6801,0.74533904,5,972,-818,934,15,particular,4
23702,2023-01-24 12:25:21.062300,27720,6801,0.74533904,5,972,-818,934,15,particular,8
23703,2023-01-24 12:25:21.062313,27720,6807,0.63341916,5,1377,-841,934,15,particular,2
23704,2023-01-24 12:25:21.062313,27720,6807,0.63341916,5,1377,-841,934,15,particular,2
23705,2023-01-24 12:25:21.062313,27720,6807,0.63341916,5,1377,-841,934,15,particular,2
23706,2023-01-24 12:25:21.062313,27720,6807,0.63341916,5,1377,-841,934,15,particular,2
23707,2023-01-24 12:25:21.062313,27720,6807,0.63341916,5,1377,-841,934,15,particular,2
23708,2023-01-24 12:25:21.062313,27720,6807,0.63341916,5,1377,-841,934,15,particular,2
23710,2023-01-24 12:25:21.062338,27720,6830,0.78200364,5,1239,-819,934,15,particular,1
23711,2023-01-24 12:25:21.062338,27720,6830,0.78200364,5,1239,-819,934,15,particular,5
23712,2023-01-24 12:25:21.062338,27720,6830,0.78200364,5,1239,-819,934,15,particular,9
23713,2023-01-24 12:25:21.062349,27720,6842,0.73605615,5,279,-990,934,15,particular,7
23715,2023-01-24 12:25:21.062373,27720,6851,0.50501615,5,1437,-857,934,15,particular,2
23716,2023-01-24 12:25:21.062373,27720,6851,0.50501615,5,1437,-857,934,15,particular,3
23718,2023-01-24 12:25:21.062388,27720,6854,0.8378445,7,1722,-926,934,15,taxi,2
23719,2023-01-24 12:25:21.062388,27720,6854,0.8378445,7,1722,-926,934,15,taxi,4
23720,2023-01-24 12:25:21.062388,27720,6854,0.8378445,7,1722,-926,934,15,taxi,8
23723,2023-01-24 12:25:27.411238,27740,6747,0.6927924,5,989,-832,935,15,particular,1
23724,2023-01-24 12:25:27.411238,27740,6747,0.6927924,5,989,-832,935,15,particular,4
23725,2023-01-24 12:25:27.411265,27740,6801,0.7595417,5,932,-826,935,15,particular,1
23726,2023-01-24 12:25:27.411265,27740,6801,0.7595417,5,932,-826,935,15,particular,4
23727,2023-01-24 12:25:27.411265,27740,6801,0.7595417,5,932,-826,935,15,particular,4
23728,2023-01-24 12:25:27.411265,27740,6801,0.7595417,5,932,-826,935,15,particular,4
23729,2023-01-24 12:25:27.411265,27740,6801,0.7595417,5,932,-826,935,15,particular,8
23730,2023-01-24 12:25:27.411290,27740,6807,0.58064795,5,1376,-841,935,15,particular,2
23731,2023-01-24 12:25:27.411290,27740,6807,0.58064795,5,1376,-841,935,15,particular,2
23732,2023-01-24 12:25:27.411290,27740,6807,0.58064795,5,1376,-841,935,15,particular,2
23733,2023-01-24 12:25:27.411290,27740,6807,0.58064795,5,1376,-841,935,15,particular,2
23734,2023-01-24 12:25:27.411290,27740,6807,0.58064795,5,1376,-841,935,15,particular,2
23735,2023-01-24 12:25:27.411290,27740,6807,0.58064795,5,1376,-841,935,15,particular,2
23736,2023-01-24 12:25:27.411302,27740,6830,0.7006428,5,1184,-847,935,15,particular,1
23737,2023-01-24 12:25:27.411302,27740,6830,0.7006428,5,1184,-847,935,15,particular,5
23738,2023-01-24 12:25:27.411302,27740,6830,0.7006428,5,1184,-847,935,15,particular,9
23741,2023-01-24 12:25:27.411336,27740,6854,0.80476815,7,1677,-908,935,15,taxi,2
23742,2023-01-24 12:25:27.411336,27740,6854,0.80476815,7,1677,-908,935,15,taxi,4
23743,2023-01-24 12:25:27.411336,27740,6854,0.80476815,7,1677,-908,935,15,taxi,8
23745,2023-01-24 12:25:27.411357,27740,6858,0.6625059,5,1268,-825,935,15,particular,4
23747,2023-01-24 12:25:32.959141,27760,6747,0.6839689,5,958,-838,935,15,particular,1
23748,2023-01-24 12:25:32.959141,27760,6747,0.6839689,5,958,-838,935,15,particular,4
23749,2023-01-24 12:25:32.959166,27760,6801,0.77959317,5,886,-832,935,15,particular,1
23750,2023-01-24 12:25:32.959166,27760,6801,0.77959317,5,886,-832,935,15,particular,4
23751,2023-01-24 12:25:32.959166,27760,6801,0.77959317,5,886,-832,935,15,particular,4
23752,2023-01-24 12:25:32.959166,27760,6801,0.77959317,5,886,-832,935,15,particular,4
23753,2023-01-24 12:25:32.959166,27760,6801,0.77959317,5,886,-832,935,15,particular,8
23754,2023-01-24 12:25:32.959180,27760,6807,0.6073,5,1373,-841,935,15,particular,2
23755,2023-01-24 12:25:32.959180,27760,6807,0.6073,5,1373,-841,935,15,particular,2
23756,2023-01-24 12:25:32.959180,27760,6807,0.6073,5,1373,-841,935,15,particular,2
23757,2023-01-24 12:25:32.959180,27760,6807,0.6073,5,1373,-841,935,15,particular,2
23758,2023-01-24 12:25:32.959180,27760,6807,0.6073,5,1373,-841,935,15,particular,2
23759,2023-01-24 12:25:32.959180,27760,6807,0.6073,5,1373,-841,935,15,particular,2
23760,2023-01-24 12:25:32.959192,27760,6830,0.7362518,5,1114,-877,935,15,particular,1
23761,2023-01-24 12:25:32.959192,27760,6830,0.7362518,5,1114,-877,935,15,particular,5
23762,2023-01-24 12:25:32.959192,27760,6830,0.7362518,5,1114,-877,935,15,particular,9
23763,2023-01-24 12:25:32.959204,27760,6851,0.5616671,5,1439,-858,935,15,particular,2
23764,2023-01-24 12:25:32.959204,27760,6851,0.5616671,5,1439,-858,935,15,particular,3
23765,2023-01-24 12:25:32.959216,27760,6854,0.86210275,7,1638,-892,935,15,taxi,2
23766,2023-01-24 12:25:32.959216,27760,6854,0.86210275,7,1638,-892,935,15,taxi,4
23767,2023-01-24 12:25:32.959216,27760,6854,0.86210275,7,1638,-892,935,15,taxi,8
23769,2023-01-24 12:25:32.959245,27760,6858,0.6850555,5,1231,-816,935,15,particular,4
23774,2023-01-24 12:25:38.301248,27780,6747,0.70093197,5,918,-845,936,15,particular,1
23775,2023-01-24 12:25:38.301248,27780,6747,0.70093197,5,918,-845,936,15,particular,4
23776,2023-01-24 12:25:38.301273,27780,6801,0.518245,5,825,-844,936,15,particular,1
23777,2023-01-24 12:25:38.301273,27780,6801,0.518245,5,825,-844,936,15,particular,4
23778,2023-01-24 12:25:38.301273,27780,6801,0.518245,5,825,-844,936,15,particular,4
23779,2023-01-24 12:25:38.301273,27780,6801,0.518245,5,825,-844,936,15,particular,4
23780,2023-01-24 12:25:38.301273,27780,6801,0.518245,5,825,-844,936,15,particular,8
23781,2023-01-24 12:25:38.301286,27780,6807,0.5577545,5,1380,-844,936,15,particular,2
23782,2023-01-24 12:25:38.301286,27780,6807,0.5577545,5,1380,-844,936,15,particular,2
23783,2023-01-24 12:25:38.301286,27780,6807,0.5577545,5,1380,-844,936,15,particular,2
23784,2023-01-24 12:25:38.301286,27780,6807,0.5577545,5,1380,-844,936,15,particular,2
23785,2023-01-24 12:25:38.301286,27780,6807,0.5577545,5,1380,-844,936,15,particular,2
23786,2023-01-24 12:25:38.301286,27780,6807,0.5577545,5,1380,-844,936,15,particular,2
23788,2023-01-24 12:25:38.301311,27780,6830,0.7855281,5,1028,-918,936,15,particular,1
23789,2023-01-24 12:25:38.301311,27780,6830,0.7855281,5,1028,-918,936,15,particular,5
23790,2023-01-24 12:25:38.301311,27780,6830,0.7855281,5,1028,-918,936,15,particular,9
23791,2023-01-24 12:25:38.301323,27780,6851,0.6622807,5,1436,-854,936,15,particular,2
23792,2023-01-24 12:25:38.301323,27780,6851,0.6622807,5,1436,-854,936,15,particular,3
23793,2023-01-24 12:25:38.301335,27780,6854,0.50676566,7,1603,-873,936,15,taxi,2
23794,2023-01-24 12:25:38.301335,27780,6854,0.50676566,7,1603,-873,936,15,taxi,4
23795,2023-01-24 12:25:38.301335,27780,6854,0.50676566,7,1603,-873,936,15,taxi,8
23796,2023-01-24 12:25:38.301346,27780,6858,0.7627828,5,1179,-805,936,15,particular,4
23798,2023-01-24 12:25:38.301368,27780,6866,0.50730747,5,990,-801,936,15,particular,4
23799,2023-01-24 12:25:38.301378,27780,6873,0.57570195,5,432,-950,936,15,particular,7
23800,2023-01-24 12:25:43.366498,27800,6747,0.72102994,5,877,-847,937,15,particular,1
23801,2023-01-24 12:25:43.366498,27800,6747,0.72102994,5,877,-847,937,15,particular,4
23802,2023-01-24 12:25:43.366524,27800,6807,0.7050565,5,1376,-843,937,15,particular,2
23803,2023-01-24 12:25:43.366524,27800,6807,0.7050565,5,1376,-843,937,15,particular,2
23804,2023-01-24 12:25:43.366524,27800,6807,0.7050565,5,1376,-843,937,15,particular,2
23805,2023-01-24 12:25:43.366524,27800,6807,0.7050565,5,1376,-843,937,15,particular,2
23806,2023-01-24 12:25:43.366524,27800,6807,0.7050565,5,1376,-843,937,15,particular,2
23807,2023-01-24 12:25:43.366524,27800,6807,0.7050565,5,1376,-843,937,15,particular,2
23809,2023-01-24 12:25:43.366549,27800,6830,0.7635711,5,941,-962,937,15,particular,1
23810,2023-01-24 12:25:43.366549,27800,6830,0.7635711,5,941,-962,937,15,particular,5
23811,2023-01-24 12:25:43.366549,27800,6830,0.7635711,5,941,-962,937,15,particular,9
23812,2023-01-24 12:25:43.366561,27800,6854,0.6730364,7,1712,-1002,937,15,taxi,2
23813,2023-01-24 12:25:43.366561,27800,6854,0.6730364,7,1712,-1002,937,15,taxi,4
23814,2023-01-24 12:25:43.366561,27800,6854,0.6730364,7,1712,-1002,937,15,taxi,8
23815,2023-01-24 12:25:43.366573,27800,6858,0.5586999,5,1128,-803,937,15,particular,4
23817,2023-01-24 12:25:43.366587,27800,6866,0.63937217,5,938,-808,937,15,particular,4
23818,2023-01-24 12:25:43.366603,27800,6873,0.61764306,5,340,-977,937,15,particular,7
23820,2023-01-24 12:25:43.366626,27800,6881,0.70903075,5,537,-915,937,15,particular,7
23822,2023-01-24 12:25:48.632782,27820,6747,0.57612956,5,841,-854,937,15,particular,1
23823,2023-01-24 12:25:48.632782,27820,6747,0.57612956,5,841,-854,937,15,particular,4
23824,2023-01-24 12:25:48.632806,27820,6807,0.51294947,5,1387,-843,937,15,particular,2
23825,2023-01-24 12:25:48.632806,27820,6807,0.51294947,5,1387,-843,937,15,particular,2
23826,2023-01-24 12:25:48.632806,27820,6807,0.51294947,5,1387,-843,937,15,particular,2
23827,2023-01-24 12:25:48.632806,27820,6807,0.51294947,5,1387,-843,937,15,particular,2
23828,2023-01-24 12:25:48.632806,27820,6807,0.51294947,5,1387,-843,937,15,particular,2
23829,2023-01-24 12:25:48.632806,27820,6807,0.51294947,5,1387,-843,937,15,particular,2
23831,2023-01-24 12:25:48.632831,27820,6830,0.7752537,5,848,-1016,937,15,particular,1
23832,2023-01-24 12:25:48.632831,27820,6830,0.7752537,5,848,-1016,937,15,particular,5
23833,2023-01-24 12:25:48.632831,27820,6830,0.7752537,5,848,-1016,937,15,particular,9
23834,2023-01-24 12:25:48.632843,27820,6854,0.848136,7,1635,-968,937,15,taxi,2
23835,2023-01-24 12:25:48.632843,27820,6854,0.848136,7,1635,-968,937,15,taxi,4
23836,2023-01-24 12:25:48.632843,27820,6854,0.848136,7,1635,-968,937,15,taxi,8
23837,2023-01-24 12:25:48.632854,27820,6858,0.50896454,5,1061,-801,937,15,particular,4
23838,2023-01-24 12:25:48.632866,27820,6873,0.73051584,5,247,-1002,937,15,particular,7
23840,2023-01-24 12:25:48.632889,27820,6881,0.6755535,5,461,-938,937,15,particular,7
23844,2023-01-24 12:25:54.781674,27840,6747,0.6864737,5,766,-863,938,15,particular,1
23845,2023-01-24 12:25:54.781674,27840,6747,0.6864737,5,766,-863,938,15,particular,4
23846,2023-01-24 12:25:54.781699,27840,6801,0.71485204,5,607,-868,938,15,particular,1
